1.10857E+12,-7.5
1.10857E+12,-6.4
1.10858E+12,-4.8
1.10858E+12,-2.7
1.10858E+12,-0.6
1.10859E+12,1.5
1.10859E+12,3.2
1.10859E+12,4.1
1.1086E+12,3.7
1.1086E+12,2.5
1.10861E+12,1
1.10861E+12,-0.6
1.10861E+12,-2
1.10862E+12,-3
1.10862E+12,-3.7
1.10862E+12,-4.1
1.10863E+12,-4.4
1.10863E+12,-4.8
1.10863E+12,-5.4
1.10864E+12,-6.2
1.10864E+12,-7.1
1.10865E+12,-7.8
1.10865E+12,-8.1
1.10865E+12,-7.5
1.10866E+12,-6.3
1.10866E+12,-4.9
1.10866E+12,-3.6
1.10867E+12,-2.1
1.10867E+12,-0.6
1.10867E+12,1.2
1.10868E+12,3.1
1.10868E+12,4.5
1.10868E+12,4.2
1.10869E+12,3.3
1.10869E+12,2
1.1087E+12,0.6
1.1087E+12,-0.8
1.1087E+12,-2.1
1.10871E+12,-3.2
1.10871E+12,-4.1
1.10871E+12,-4.9
1.10872E+12,-5.6
1.10872E+12,-6.2
1.10872E+12,-6.7
1.10873E+12,-7.1
1.10873E+12,-7.4
1.10874E+12,-7.5
1.10874E+12,-6.3
1.10874E+12,-4.2
1.10875E+12,-2.7
1.10875E+12,-1.9
1.10875E+12,-1.6
1.10876E+12,-1.5
1.10876E+12,-1.5
1.10876E+12,-1.1
1.10877E+12,-0.4
1.10877E+12,0
1.10877E+12,-0.1
1.10878E+12,-0.4
1.10878E+12,-0.7
1.10879E+12,-1.1
1.10879E+12,-1.5
1.10879E+12,-1.8
1.1088E+12,-2.2
1.1088E+12,-2.5
1.1088E+12,-2.8
1.10881E+12,-3.2
1.10881E+12,-3.6
1.10881E+12,-3.9
1.10882E+12,-4.2
1.10882E+12,-4.3
1.10883E+12,-3.5
1.10883E+12,-1.8
1.10883E+12,-0.2
1.10884E+12,1
1.10884E+12,2.1
1.10884E+12,3
1.10885E+12,3.9
1.10885E+12,4.7
1.10885E+12,5.4
1.10886E+12,5.8
1.10886E+12,5.5
1.10886E+12,4.7
1.10887E+12,3.6
1.10887E+12,2.5
1.10888E+12,1.4
1.10888E+12,0.5
1.10888E+12,-0.4
1.10889E+12,-1.2
1.10889E+12,-2.1
1.10889E+12,-2.9
1.1089E+12,-3.7
1.1089E+12,-4.5
1.1089E+12,-5
1.10891E+12,-5.2
1.10891E+12,-4.8
1.10892E+12,-3.9
1.10892E+12,-2.8
1.10892E+12,-1.6
1.10893E+12,-0.3
1.10893E+12,1.2
1.10893E+12,2.9
1.10894E+12,4.7
1.10894E+12,6
1.10894E+12,5.6
1.10895E+12,4.6
1.10895E+12,3.2
1.10895E+12,1.7
1.10896E+12,0.3
1.10896E+12,-0.8
1.10897E+12,-1.6
1.10897E+12,-2.3
1.10897E+12,-2.8
1.10898E+12,-3.4
1.10898E+12,-4.1
1.10898E+12,-4.9
1.10899E+12,-5.7
1.10899E+12,-6.3
1.10899E+12,-6.6
1.109E+12,-5.8
1.109E+12,-4.1
1.10901E+12,-2.4
1.10901E+12,-0.9
1.10901E+12,0.5
1.10902E+12,2
1.10902E+12,3.5
1.10902E+12,5.1
1.10903E+12,6.3
1.10903E+12,5.8
1.10903E+12,4.4
1.10904E+12,2.6
1.10904E+12,0.8
1.10904E+12,-0.7
1.10905E+12,-1.6
1.10905E+12,-1.9
1.10906E+12,-1.8
1.10906E+12,-1.6
1.10906E+12,-1.4
1.10907E+12,-1.4
1.10907E+12,-1.7
1.10907E+12,-2.2
1.10908E+12,-2.6
1.10908E+12,-2.8
1.10908E+12,-2.5
1.10909E+12,-1.8
1.10909E+12,-1
1.1091E+12,-0.1
1.1091E+12,0.9
1.1091E+12,2.1
1.10911E+12,3.3
1.10911E+12,4.7
1.10911E+12,5.7
1.10912E+12,5.3
1.10912E+12,4.3
1.10912E+12,3
1.10913E+12,1.7
1.10913E+12,0.9
1.10913E+12,0.7
1.10914E+12,0.9
1.10914E+12,1.4
1.10915E+12,1.7
1.10915E+12,1.8
1.10915E+12,1.2
1.10916E+12,-0.1
1.10916E+12,-1.7
1.10916E+12,-3.1
1.10917E+12,-3.7
1.10917E+12,-3.1
1.10917E+12,-1.8
1.10918E+12,-0.3
1.10918E+12,1.3
1.10919E+12,2.8
1.10919E+12,4.3
1.10919E+12,5.6
1.1092E+12,6.7
1.1092E+12,7.3
1.1092E+12,7
1.10921E+12,6.4
1.10921E+12,5.4
1.10921E+12,4.3
1.10922E+12,3.3
1.10922E+12,2.4
1.10922E+12,1.6
1.10923E+12,0.9
1.10923E+12,0.2
1.10924E+12,-0.6
1.10924E+12,-1.5
1.10924E+12,-2.6
1.10925E+12,-3.6
1.10925E+12,-4.4
1.10925E+12,-4.7
1.10926E+12,-4.4
1.10926E+12,-3.8
1.10926E+12,-3
1.10927E+12,-1.9
1.10927E+12,-0.7
1.10928E+12,0.7
1.10928E+12,2.3
1.10928E+12,4.1
1.10929E+12,5.4
1.10929E+12,5
1.10929E+12,4
1.1093E+12,2.7
1.1093E+12,1.4
1.1093E+12,0.3
1.10931E+12,-0.3
1.10931E+12,-0.6
1.10931E+12,-0.6
1.10932E+12,-0.5
1.10932E+12,-0.5
1.10933E+12,-0.7
1.10933E+12,-1.2
1.10933E+12,-1.8
1.10934E+12,-2.4
1.10934E+12,-2.6
1.10934E+12,-2.4
1.10935E+12,-2
1.10935E+12,-1.4
1.10935E+12,-0.7
1.10936E+12,0.1
1.10936E+12,1.2
1.10937E+12,2.5
1.10937E+12,4
1.10937E+12,5.6
1.10938E+12,6.4
1.10938E+12,5.8
1.10938E+12,4.5
1.10939E+12,3
1.10939E+12,1.9
1.10939E+12,1.5
1.1094E+12,1.7
1.1094E+12,2.1
1.1094E+12,2.4
1.10941E+12,2.2
1.10941E+12,1.2
1.10942E+12,-0.8
1.10942E+12,-3.2
1.10942E+12,-5.2
1.10943E+12,-6
1.10943E+12,-4.1
1.10943E+12,-0.3
1.10944E+12,2.7
1.10944E+12,4.7
1.10944E+12,5.9
1.10945E+12,6.9
1.10945E+12,7.8
1.10946E+12,9
1.10946E+12,10.1
1.10946E+12,9.7
1.10947E+12,8.7
1.10947E+12,7.4
1.10947E+12,5.9
1.10948E+12,4.5
1.10948E+12,3.4
1.10948E+12,2.5
1.10949E+12,1.7
1.10949E+12,1
1.10949E+12,0.2
1.1095E+12,-0.7
1.1095E+12,-1.8
1.10951E+12,-2.9
1.10951E+12,-3.8
1.10951E+12,-4.1
1.10952E+12,-2
1.10952E+12,2.1
1.10952E+12,5.3
1.10953E+12,7.3
1.10953E+12,8.5
1.10953E+12,9.2
1.10954E+12,9.8
1.10954E+12,10.5
1.10955E+12,11.2
1.10955E+12,10.6
1.10955E+12,9.1
1.10956E+12,7.3
1.10956E+12,5.7
1.10956E+12,4.9
1.10957E+12,4.8
1.10957E+12,3.7
1.10957E+12,1.7
1.10958E+12,-0.5
1.10958E+12,-2.3
1.10958E+12,-3.1
1.10959E+12,-3.6
1.10959E+12,-4.8
1.1096E+12,-5.9
1.1096E+12,-6.4
1.1096E+12,-5.7
1.10961E+12,-4.3
1.10961E+12,-2.6
1.10961E+12,-0.9
1.10962E+12,0.7
1.10962E+12,2.2
1.10962E+12,3.3
1.10963E+12,3.9
1.10963E+12,4
1.10964E+12,3.7
1.10964E+12,3
1.10964E+12,2.2
1.10965E+12,1.4
1.10965E+12,0.7
1.10965E+12,0.2
1.10966E+12,-0.1
1.10966E+12,-0.3
1.10966E+12,-0.5
1.10967E+12,-0.7
1.10967E+12,-1
1.10967E+12,-1.5
1.10968E+12,-1.9
1.10968E+12,-2.3
1.10969E+12,-2.5
1.10969E+12,-2
1.10969E+12,-1.1
1.1097E+12,-0.3
1.1097E+12,0.3
1.1097E+12,1.1
1.10971E+12,2
1.10971E+12,3.3
1.10971E+12,5.2
1.10972E+12,6.8
1.10972E+12,6.6
1.10973E+12,6
1.10973E+12,5.2
1.10973E+12,4.4
1.10974E+12,3.7
1.10974E+12,3.2
1.10974E+12,2.8
1.10975E+12,2.5
1.10975E+12,2.1
1.10975E+12,1.6
1.10976E+12,1
1.10976E+12,0.1
1.10976E+12,-0.8
1.10977E+12,-1.5
1.10977E+12,-1.8
1.10978E+12,-1.4
1.10978E+12,-0.4
1.10978E+12,1.1
1.10979E+12,3
1.10979E+12,5.1
1.10979E+12,7.2
1.1098E+12,9.1
1.1098E+12,10.7
1.1098E+12,11.5
1.10981E+12,11.2
1.10981E+12,10.5
1.10982E+12,9.4
1.10982E+12,8.3
1.10982E+12,7.3
1.10983E+12,6.5
1.10983E+12,5.8
1.10983E+12,5.3
1.10984E+12,4.7
1.10984E+12,4.1
1.10984E+12,3.3
1.10985E+12,2.3
1.10985E+12,1.3
1.10985E+12,0.5
1.10986E+12,0.2
1.10986E+12,0.3
1.10987E+12,0.6
1.10987E+12,1.1
1.10987E+12,1.7
1.10988E+12,2.6
1.10988E+12,3.7
1.10988E+12,5
1.10989E+12,6.6
1.10989E+12,7.8
1.10989E+12,7.6
1.1099E+12,7.2
1.1099E+12,6.6
1.10991E+12,6
1.10991E+12,5.5
1.10991E+12,5.1
1.10992E+12,4.8
1.10992E+12,4.5
1.10992E+12,4.1
1.10993E+12,3.4
1.10993E+12,2.4
1.10993E+12,1
1.10994E+12,-0.5
1.10994E+12,-1.6
1.10994E+12,-2.1
1.10995E+12,-1.2
1.10995E+12,0.5
1.10996E+12,2.2
1.10996E+12,3.7
1.10996E+12,5.3
1.10997E+12,7.1
1.10997E+12,9.2
1.10997E+12,12
1.10998E+12,14.2
1.10998E+12,13.9
1.10998E+12,13.1
1.10999E+12,12.1
1.10999E+12,10.9
1.11E+12,9.7
1.11E+12,8.7
1.11E+12,7.8
1.11001E+12,7
1.11001E+12,6.2
1.11001E+12,5.2
1.11002E+12,4.1
1.11002E+12,2.8
1.11002E+12,1.5
1.11003E+12,0.5
1.11003E+12,0.1
1.11003E+12,1
1.11004E+12,3
1.11004E+12,5.3
1.11005E+12,7.7
1.11005E+12,9.9
1.11005E+12,12
1.11006E+12,13.8
1.11006E+12,15.1
1.11006E+12,15.9
1.11007E+12,16.2
1.11007E+12,15.8
1.11007E+12,14.8
1.11008E+12,13.4
1.11008E+12,11.9
1.11009E+12,10.6
1.11009E+12,9.4
1.11009E+12,8.3
1.1101E+12,7.2
1.1101E+12,6.1
1.1101E+12,5
1.11011E+12,3.8
1.11011E+12,2.7
1.11011E+12,1.9
1.11012E+12,1.6
1.11012E+12,2.7
1.11012E+12,5.1
1.11013E+12,7.7
1.11013E+12,10.1
1.11014E+12,12.4
1.11014E+12,14.4
1.11014E+12,16.2
1.11015E+12,17.7
1.11015E+12,18.5
1.11015E+12,18.1
1.11016E+12,17.1
1.11016E+12,15.8
1.11016E+12,14.1
1.11017E+12,12.4
1.11017E+12,10.8
1.11018E+12,9.3
1.11018E+12,7.9
1.11018E+12,6.6
1.11019E+12,5.4
1.11019E+12,4.3
1.11019E+12,3.2
1.1102E+12,2.3
1.1102E+12,1.7
1.1102E+12,1.5
1.11021E+12,2.2
1.11021E+12,4
1.11021E+12,6.2
1.11022E+12,8.5
1.11022E+12,10.9
1.11023E+12,13.4
1.11023E+12,15.7
1.11023E+12,17.7
1.11024E+12,18.9
1.11024E+12,18.4
1.11024E+12,17.1
1.11025E+12,15.3
1.11025E+12,13.3
1.11025E+12,11.4
1.11026E+12,9.8
1.11026E+12,8.6
1.11027E+12,7.7
1.11027E+12,7
1.11027E+12,6.5
1.11028E+12,6.1
1.11028E+12,5.8
1.11028E+12,5.5
1.11029E+12,5.4
1.11029E+12,5.3
1.11029E+12,5.6
1.1103E+12,6.5
1.1103E+12,7.7
1.1103E+12,8.9
1.11031E+12,10.3
1.11031E+12,11.6
1.11032E+12,12.7
1.11032E+12,13.6
1.11032E+12,14.1
1.11033E+12,14.4
1.11033E+12,14.4
1.11033E+12,14.1
1.11034E+12,13.4
1.11034E+12,12.5
1.11034E+12,11.5
1.11035E+12,10.4
1.11035E+12,9.3
1.11036E+12,8.3
1.11036E+12,7.3
1.11036E+12,6.5
1.11037E+12,5.8
1.11037E+12,5.3
1.11037E+12,5
1.11038E+12,4.9
1.11038E+12,5.2
1.11038E+12,5.7
1.11039E+12,6.1
1.11039E+12,6.5
1.11039E+12,6.8
1.1104E+12,7.3
1.1104E+12,8.1
1.11041E+12,9.2
1.11041E+12,10.7
1.11041E+12,12
1.11042E+12,12.6
1.11042E+12,11.6
1.11042E+12,9.3
1.11043E+12,7.2
1.11043E+12,6.2
1.11043E+12,6.2
1.11044E+12,6.7
1.11044E+12,7.2
1.11045E+12,7.4
1.11045E+12,6.7
1.11045E+12,4.9
1.11046E+12,2.6
1.11046E+12,0.6
1.11046E+12,-0.2
1.11047E+12,1.5
1.11047E+12,4.8
1.11047E+12,7.4
1.11048E+12,9.2
1.11048E+12,10.4
1.11048E+12,11.4
1.11049E+12,12.5
1.11049E+12,14
1.1105E+12,15.3
1.1105E+12,14.9
1.1105E+12,13.8
1.11051E+12,12.5
1.11051E+12,11.3
1.11051E+12,10.7
1.11052E+12,10.7
1.11052E+12,10.3
1.11052E+12,9.6
1.11053E+12,8.7
1.11053E+12,7.9
1.11054E+12,7.6
1.11054E+12,7.3
1.11054E+12,6.6
1.11055E+12,5.9
1.11055E+12,5.7
1.11055E+12,6.3
1.11056E+12,7.1
1.11056E+12,7.7
1.11056E+12,8
1.11057E+12,8.2
1.11057E+12,8.1
1.11057E+12,8.1
1.11058E+12,8
1.11058E+12,8
1.11059E+12,8
1.11059E+12,8.1
1.11059E+12,8.1
1.1106E+12,8
1.1106E+12,7.8
1.1106E+12,7.5
1.11061E+12,7
1.11061E+12,6.3
1.11061E+12,5.5
1.11062E+12,4.6
1.11062E+12,3.5
1.11063E+12,2.3
1.11063E+12,1.2
1.11063E+12,0.3
1.11064E+12,0
1.11064E+12,1.4
1.11064E+12,4.1
1.11065E+12,6.4
1.11065E+12,8
1.11065E+12,9.2
1.11066E+12,10
1.11066E+12,10.7
1.11066E+12,11.4
1.11067E+12,12.1
1.11067E+12,12.5
1.11068E+12,12.2
1.11068E+12,11.6
1.11068E+12,10.7
1.11069E+12,9.7
1.11069E+12,8.8
1.11069E+12,8
1.1107E+12,7.2
1.1107E+12,6.4
1.1107E+12,5.6
1.11071E+12,4.7
1.11071E+12,3.8
1.11072E+12,3
1.11072E+12,2.3
1.11072E+12,2.1
1.11073E+12,2.3
1.11073E+12,3
1.11073E+12,4.1
1.11074E+12,5.5
1.11074E+12,7
1.11074E+12,8.6
1.11075E+12,10.1
1.11075E+12,11.3
1.11075E+12,12.2
1.11076E+12,12.5
1.11076E+12,12.3
1.11077E+12,11.9
1.11077E+12,11.3
1.11077E+12,10.6
1.11078E+12,10
1.11078E+12,9.4
1.11078E+12,8.9
1.11079E+12,8.4
1.11079E+12,7.9
1.11079E+12,7.5
1.1108E+12,7.1
1.1108E+12,6.7
1.11081E+12,6.4
1.11081E+12,6.3
1.11081E+12,6.5
1.11082E+12,7
1.11082E+12,7.8
1.11082E+12,9
1.11083E+12,10.2
1.11083E+12,11.6
1.11083E+12,13
1.11084E+12,14.3
1.11084E+12,15.1
1.11084E+12,14.8
1.11085E+12,14
1.11085E+12,13.1
1.11086E+12,12.3
1.11086E+12,11.9
1.11086E+12,11.9
1.11087E+12,11.7
1.11087E+12,11.1
1.11087E+12,10.4
1.11088E+12,9.6
1.11088E+12,8.8
1.11088E+12,8.2
1.11089E+12,7.8
1.11089E+12,7.5
1.1109E+12,7.3
1.1109E+12,7.2
1.1109E+12,7.1
1.11091E+12,7.1
1.11091E+12,7.1
1.11091E+12,7.1
1.11092E+12,7.2
1.11092E+12,7.2
1.11092E+12,7.2
1.11093E+12,7.1
1.11093E+12,6.8
1.11093E+12,6.5
1.11094E+12,6.3
1.11094E+12,6.2
1.11095E+12,6.4
1.11095E+12,6.7
1.11095E+12,6.7
1.11096E+12,5.9
1.11096E+12,4.6
1.11096E+12,3.4
1.11097E+12,2.9
1.11097E+12,2.6
1.11097E+12,1.8
1.11098E+12,0.7
1.11098E+12,-0.4
1.11099E+12,-1.2
1.11099E+12,-1.5
1.11099E+12,-2.2
1.111E+12,-2.4
1.111E+12,-1.7
1.111E+12,-0.5
1.11101E+12,0.8
1.11101E+12,1.8
1.11101E+12,2.3
1.11102E+12,2.3
1.11102E+12,1.9
1.11102E+12,1.2
1.11103E+12,0.4
1.11103E+12,-0.4
1.11104E+12,-1.1
1.11104E+12,-1.7
1.11104E+12,-2.2
1.11105E+12,-2.7
1.11105E+12,-3.1
1.11105E+12,-3.4
1.11106E+12,-3.7
1.11106E+12,-4
1.11106E+12,-4.1
1.11107E+12,-4.2
1.11107E+12,-3.9
1.11108E+12,-3
1.11108E+12,-1.6
1.11108E+12,0.1
1.11109E+12,2
1.11109E+12,4
1.11109E+12,5.7
1.1111E+12,7
1.1111E+12,7.8
1.1111E+12,8.1
1.11111E+12,7.9
1.11111E+12,7.5
1.11111E+12,6.9
1.11112E+12,6.3
1.11112E+12,5.8
1.11113E+12,5.3
1.11113E+12,4.9
1.11113E+12,4.4
1.11114E+12,3.8
1.11114E+12,3.1
1.11114E+12,2.2
1.11115E+12,1.3
1.11115E+12,0.6
1.11115E+12,0.3
1.11116E+12,2.2
1.11116E+12,5.8
1.11117E+12,8.3
1.11117E+12,9.6
1.11117E+12,10.1
1.11118E+12,10.3
1.11118E+12,10.5
1.11118E+12,11.2
1.11119E+12,12.1
1.11119E+12,11.9
1.11119E+12,11.4
1.1112E+12,10.6
1.1112E+12,9.8
1.1112E+12,8.9
1.11121E+12,8.1
1.11121E+12,7.5
1.11122E+12,6.8
1.11122E+12,6.1
1.11122E+12,5.4
1.11123E+12,4.5
1.11123E+12,3.5
1.11123E+12,2.5
1.11124E+12,1.8
1.11124E+12,1.5
1.11124E+12,3.8
1.11125E+12,8.1
1.11125E+12,11.1
1.11126E+12,12.6
1.11126E+12,13.2
1.11126E+12,13.3
1.11127E+12,13.5
1.11127E+12,14.4
1.11127E+12,15.5
1.11128E+12,15.3
1.11128E+12,14.8
1.11128E+12,14
1.11129E+12,13.2
1.11129E+12,12.5
1.11129E+12,11.9
1.1113E+12,11.4
1.1113E+12,10.9
1.11131E+12,10.2
1.11131E+12,9.3
1.11131E+12,8.1
1.11132E+12,6.5
1.11132E+12,4.8
1.11132E+12,3.5
1.11133E+12,3
1.11133E+12,3.6
1.11133E+12,5.3
1.11134E+12,8
1.11134E+12,11.3
1.11135E+12,14.6
1.11135E+12,17.6
1.11135E+12,19.8
1.11136E+12,20.6
1.11136E+12,20.3
1.11136E+12,19.5
1.11137E+12,18.3
1.11137E+12,16.9
1.11137E+12,15.4
1.11138E+12,13.9
1.11138E+12,12.6
1.11138E+12,11.5
1.11139E+12,10.6
1.11139E+12,9.7
1.1114E+12,8.8
1.1114E+12,8
1.1114E+12,7.2
1.11141E+12,6.4
1.11141E+12,5.9
1.11141E+12,5.7
1.11142E+12,6.4
1.11142E+12,7.9
1.11142E+12,9.2
1.11143E+12,10.2
1.11143E+12,11.1
1.11144E+12,11.9
1.11144E+12,12.8
1.11144E+12,13.8
1.11145E+12,14.6
1.11145E+12,14.2
1.11145E+12,13.3
1.11146E+12,12
1.11146E+12,10.6
1.11146E+12,9.3
1.11147E+12,8.3
1.11147E+12,7.5
1.11147E+12,6.9
1.11148E+12,6.4
1.11148E+12,5.8
1.11149E+12,5.2
1.11149E+12,4.4
1.11149E+12,3.6
1.1115E+12,3
1.1115E+12,2.8
1.1115E+12,3.4
1.11151E+12,4.6
1.11151E+12,6
1.11151E+12,7.4
1.11152E+12,8.8
1.11152E+12,10.1
1.11153E+12,11.3
1.11153E+12,12.3
1.11153E+12,12.9
1.11154E+12,12.6
1.11154E+12,11.7
1.11154E+12,10.7
1.11155E+12,9.8
1.11155E+12,9.3
1.11155E+12,9.2
1.11156E+12,8.5
1.11156E+12,7.2
1.11156E+12,5.8
1.11157E+12,4.7
1.11157E+12,4.2
1.11158E+12,4
1.11158E+12,3.4
1.11158E+12,2.9
1.11159E+12,2.6
1.11159E+12,2.8
1.11159E+12,3.2
1.1116E+12,3.8
1.1116E+12,4.4
1.1116E+12,5
1.11161E+12,5.6
1.11161E+12,6
1.11162E+12,6.3
1.11162E+12,6.4
1.11162E+12,6.3
1.11163E+12,6.2
1.11163E+12,5.9
1.11163E+12,5.7
1.11164E+12,5.5
1.11164E+12,5.4
1.11164E+12,5.2
1.11165E+12,5.1
1.11165E+12,4.8
1.11165E+12,4.4
1.11166E+12,3.7
1.11166E+12,2.8
1.11167E+12,1.9
1.11167E+12,1.1
1.11167E+12,0.8
1.11168E+12,1.6
1.11168E+12,3.3
1.11168E+12,4.9
1.11169E+12,6.3
1.11169E+12,7.6
1.11169E+12,8.8
1.1117E+12,10.2
1.1117E+12,11.8
1.11171E+12,13
1.11171E+12,12.7
1.11171E+12,12.1
1.11172E+12,11.1
1.11172E+12,10.1
1.11172E+12,9.1
1.11173E+12,8.2
1.11173E+12,7.5
1.11173E+12,6.8
1.11174E+12,5.9
1.11174E+12,4.9
1.11174E+12,3.6
1.11175E+12,2
1.11175E+12,0.4
1.11176E+12,-0.8
1.11176E+12,-1.3
1.11176E+12,0.7
1.11177E+12,4.4
1.11177E+12,6.9
1.11177E+12,8.2
1.11178E+12,8.7
1.11178E+12,9
1.11178E+12,9.7
1.11179E+12,11.4
1.11179E+12,13.2
1.1118E+12,13
1.1118E+12,12.4
1.1118E+12,11.6
1.11181E+12,10.7
1.11181E+12,9.9
1.11181E+12,9.3
1.11182E+12,8.9
1.11182E+12,8.5
1.11182E+12,8
1.11183E+12,7.4
1.11183E+12,6.6
1.11183E+12,5.5
1.11184E+12,4.4
1.11184E+12,3.5
1.11185E+12,3.1
1.11185E+12,4.1
1.11185E+12,6.4
1.11186E+12,8.9
1.11186E+12,11.4
1.11186E+12,13.7
1.11187E+12,15.7
1.11187E+12,17.4
1.11187E+12,18.5
1.11188E+12,19.1
1.11188E+12,19.2
1.11189E+12,18.8
1.11189E+12,17.9
1.11189E+12,16.7
1.1119E+12,15.4
1.1119E+12,14.3
1.1119E+12,13.4
1.11191E+12,12.5
1.11191E+12,11.5
1.11191E+12,10.5
1.11192E+12,9.3
1.11192E+12,7.9
1.11192E+12,6.5
1.11193E+12,5.4
1.11193E+12,5
1.11194E+12,6.2
1.11194E+12,8.5
1.11194E+12,10.1
1.11195E+12,11.1
1.11195E+12,11.5
1.11195E+12,11.9
1.11196E+12,12.4
1.11196E+12,13.3
1.11196E+12,14.7
1.11197E+12,15.5
1.11197E+12,15
1.11198E+12,13.9
1.11198E+12,12.3
1.11198E+12,10.8
1.11199E+12,9.6
1.11199E+12,8.6
1.11199E+12,7.9
1.112E+12,7.3
1.112E+12,6.7
1.112E+12,6.1
1.11201E+12,5.4
1.11201E+12,4.8
1.11201E+12,4.3
1.11202E+12,4.1
1.11202E+12,4.2
1.11203E+12,4.5
1.11203E+12,5
1.11203E+12,5.7
1.11204E+12,6.6
1.11204E+12,7.6
1.11204E+12,8.9
1.11205E+12,10.4
1.11205E+12,11.5
1.11205E+12,11.3
1.11206E+12,10.9
1.11206E+12,10.2
1.11207E+12,9.4
1.11207E+12,8.6
1.11207E+12,7.8
1.11208E+12,7.1
1.11208E+12,6.4
1.11208E+12,5.8
1.11209E+12,5.1
1.11209E+12,4.5
1.11209E+12,3.9
1.1121E+12,3.3
1.1121E+12,3
1.1121E+12,2.8
1.11211E+12,3.5
1.11211E+12,4.9
1.11212E+12,6.4
1.11212E+12,7.9
1.11212E+12,9.3
1.11213E+12,10.7
1.11213E+12,12.1
1.11213E+12,13.4
1.11214E+12,14.6
1.11214E+12,15.2
1.11214E+12,14.9
1.11215E+12,14.2
1.11215E+12,13.3
1.11216E+12,12.4
1.11216E+12,11.6
1.11216E+12,11
1.11217E+12,10.5
1.11217E+12,9.9
1.11217E+12,9.2
1.11218E+12,8.4
1.11218E+12,7.4
1.11218E+12,6.3
1.11219E+12,5.5
1.11219E+12,5.2
1.11219E+12,5.8
1.1122E+12,7.3
1.1122E+12,9
1.11221E+12,10.8
1.11221E+12,12.6
1.11221E+12,14.4
1.11222E+12,16.2
1.11222E+12,17.9
1.11222E+12,19
1.11223E+12,18.4
1.11223E+12,16.8
1.11223E+12,14.6
1.11224E+12,12.4
1.11224E+12,10.6
1.11225E+12,9.4
1.11225E+12,8.8
1.11225E+12,8.5
1.11226E+12,8.3
1.11226E+12,7.9
1.11226E+12,7.1
1.11227E+12,5.8
1.11227E+12,4.2
1.11227E+12,2.9
1.11228E+12,2.4
1.11228E+12,4.3
1.11228E+12,8
1.11229E+12,11
1.11229E+12,13
1.1123E+12,14.3
1.1123E+12,15.1
1.1123E+12,15.6
1.11231E+12,16
1.11231E+12,16.5
1.11231E+12,16.8
1.11232E+12,16.4
1.11232E+12,15.5
1.11232E+12,14.4
1.11233E+12,13.5
1.11233E+12,12.9
1.11234E+12,12.3
1.11234E+12,11.2
1.11234E+12,9.9
1.11235E+12,8.9
1.11235E+12,8.4
1.11235E+12,8.3
1.11236E+12,7.9
1.11236E+12,7.5
1.11236E+12,7.1
1.11237E+12,6.7
1.11237E+12,6.6
1.11237E+12,6.1
1.11238E+12,5.7
1.11238E+12,5.8
1.11239E+12,6
1.11239E+12,6.4
1.11239E+12,6.8
1.1124E+12,7
1.1124E+12,7.1
1.1124E+12,7.1
1.11241E+12,7.1
1.11241E+12,7
1.11241E+12,7
1.11242E+12,7
1.11242E+12,7.1
1.11243E+12,7.2
1.11243E+12,7.2
1.11243E+12,7.2
1.11244E+12,7.1
1.11244E+12,6.9
1.11244E+12,6.6
1.11245E+12,6.5
1.11245E+12,6.5
1.11245E+12,6.6
1.11246E+12,6.9
1.11246E+12,7.4
1.11246E+12,8.1
1.11247E+12,8.9
1.11247E+12,9.8
1.11248E+12,10.6
1.11248E+12,11.3
1.11248E+12,11.7
1.11249E+12,11.5
1.11249E+12,11.1
1.11249E+12,10.5
1.1125E+12,9.9
1.1125E+12,9.3
1.1125E+12,8.9
1.11251E+12,8.5
1.11251E+12,8.2
1.11252E+12,7.9
1.11252E+12,7.5
1.11252E+12,6.9
1.11253E+12,6.2
1.11253E+12,5.6
1.11253E+12,5.3
1.11254E+12,5.5
1.11254E+12,6.1
1.11254E+12,7
1.11255E+12,8
1.11255E+12,9.1
1.11255E+12,10.2
1.11256E+12,11.2
1.11256E+12,12.1
1.11257E+12,12.7
1.11257E+12,13
1.11257E+12,12.7
1.11258E+12,12.1
1.11258E+12,11.1
1.11258E+12,10.1
1.11259E+12,9.1
1.11259E+12,8.3
1.11259E+12,7.6
1.1126E+12,6.9
1.1126E+12,6.3
1.11261E+12,5.6
1.11261E+12,4.8
1.11261E+12,3.8
1.11262E+12,3
1.11262E+12,2.7
1.11262E+12,3
1.11263E+12,3.9
1.11263E+12,5.3
1.11263E+12,7
1.11264E+12,8.9
1.11264E+12,10.9
1.11264E+12,12.8
1.11265E+12,14.4
1.11265E+12,15.7
1.11266E+12,16.3
1.11266E+12,16
1.11266E+12,15.4
1.11267E+12,14.4
1.11267E+12,13.5
1.11267E+12,12.6
1.11268E+12,12
1.11268E+12,11.5
1.11268E+12,11
1.11269E+12,10.5
1.11269E+12,9.8
1.1127E+12,8.7
1.1127E+12,7.3
1.1127E+12,6.1
1.11271E+12,5.5
1.11271E+12,5.8
1.11271E+12,6.6
1.11272E+12,7.8
1.11272E+12,9.3
1.11272E+12,11.1
1.11273E+12,12.9
1.11273E+12,14.9
1.11273E+12,17
1.11274E+12,19
1.11274E+12,20.3
1.11275E+12,20
1.11275E+12,19.1
1.11275E+12,17.9
1.11276E+12,16.6
1.11276E+12,15.3
1.11276E+12,14.2
1.11277E+12,13.3
1.11277E+12,12.4
1.11277E+12,11.5
